Source,Target,Type,Id,tweetword,Date
322,325,Undirected,4181,nike,Mon Apr 06 22:41:16 PDT 2009
322,326,Undirected,4182,nike,Mon Apr 06 22:41:16 PDT 2009
322,447,Undirected,4183,nike,Mon Apr 06 22:41:16 PDT 2009
322,448,Undirected,4184,nike,Mon Apr 06 22:41:16 PDT 2009
322,449,Undirected,4185,nike,Mon Apr 06 22:41:16 PDT 2009
322,450,Undirected,4186,nike,Mon Apr 06 22:41:16 PDT 2009
322,451,Undirected,4187,nike,Mon Apr 06 22:41:16 PDT 2009
322,452,Undirected,4188,nike,Mon Apr 06 22:41:16 PDT 2009
322,453,Undirected,4189,nike,Mon Apr 06 22:41:16 PDT 2009
323,14,Undirected,4190,nike,Mon Apr 06 22:41:19 PDT 2009
323,15,Undirected,4191,nike,Mon Apr 06 22:41:19 PDT 2009
323,70,Undirected,4192,nike,Mon Apr 06 22:41:19 PDT 2009
323,71,Undirected,4193,nike,Mon Apr 06 22:41:19 PDT 2009
323,72,Undirected,4194,nike,Mon Apr 06 22:41:19 PDT 2009
323,73,Undirected,4195,nike,Mon Apr 06 22:41:19 PDT 2009
323,75,Undirected,4196,nike,Mon Apr 06 22:41:19 PDT 2009
323,76,Undirected,4197,nike,Mon Apr 06 22:41:19 PDT 2009
323,78,Undirected,4198,nike,Mon Apr 06 22:41:19 PDT 2009
323,81,Undirected,4199,nike,Mon Apr 06 22:41:19 PDT 2009
323,202,Undirected,4200,nike,Mon Apr 06 22:41:19 PDT 2009
323,203,Undirected,4201,nike,Mon Apr 06 22:41:19 PDT 2009
323,204,Undirected,4202,nike,Mon Apr 06 22:41:19 PDT 2009
323,205,Undirected,4203,nike,Mon Apr 06 22:41:19 PDT 2009
323,322,Undirected,4204,nike,Mon Apr 06 22:41:19 PDT 2009
323,324,Undirected,4205,nike,Mon Apr 06 22:41:19 PDT 2009
323,325,Undirected,4206,nike,Mon Apr 06 22:41:19 PDT 2009
323,326,Undirected,4207,nike,Mon Apr 06 22:41:19 PDT 2009
323,447,Undirected,4208,nike,Mon Apr 06 22:41:19 PDT 2009
323,448,Undirected,4209,nike,Mon Apr 06 22:41:19 PDT 2009
323,449,Undirected,4210,nike,Mon Apr 06 22:41:19 PDT 2009
323,450,Undirected,4211,nike,Mon Apr 06 22:41:19 PDT 2009
323,451,Undirected,4212,nike,Mon Apr 06 22:41:19 PDT 2009
323,452,Undirected,4213,nike,Mon Apr 06 22:41:19 PDT 2009
323,453,Undirected,4214,nike,Mon Apr 06 22:41:19 PDT 2009
324,14,Undirected,4215,nike,Mon Apr 06 22:41:20 PDT 2009
324,15,Undirected,4216,nike,Mon Apr 06 22:41:20 PDT 2009
324,70,Undirected,4217,nike,Mon Apr 06 22:41:20 PDT 2009
324,71,Undirected,4218,nike,Mon Apr 06 22:41:20 PDT 2009
324,72,Undirected,4219,nike,Mon Apr 06 22:41:20 PDT 2009
324,73,Undirected,4220,nike,Mon Apr 06 22:41:20 PDT 2009
324,75,Undirected,4221,nike,Mon Apr 06 22:41:20 PDT 2009
324,76,Undirected,4222,nike,Mon Apr 06 22:41:20 PDT 2009
324,78,Undirected,4223,nike,Mon Apr 06 22:41:20 PDT 2009
324,81,Undirected,4224,nike,Mon Apr 06 22:41:20 PDT 2009
324,202,Undirected,4225,nike,Mon Apr 06 22:41:20 PDT 2009
324,203,Undirected,4226,nike,Mon Apr 06 22:41:20 PDT 2009
324,204,Undirected,4227,nike,Mon Apr 06 22:41:20 PDT 2009
324,205,Undirected,4228,nike,Mon Apr 06 22:41:20 PDT 2009
324,322,Undirected,4229,nike,Mon Apr 06 22:41:20 PDT 2009
324,323,Undirected,4230,nike,Mon Apr 06 22:41:20 PDT 2009
324,325,Undirected,4231,nike,Mon Apr 06 22:41:20 PDT 2009
324,326,Undirected,4232,nike,Mon Apr 06 22:41:20 PDT 2009
324,447,Undirected,4233,nike,Mon Apr 06 22:41:20 PDT 2009
324,448,Undirected,4234,nike,Mon Apr 06 22:41:20 PDT 2009
324,449,Undirected,4235,nike,Mon Apr 06 22:41:20 PDT 2009
324,450,Undirected,4236,nike,Mon Apr 06 22:41:20 PDT 2009
324,451,Undirected,4237,nike,Mon Apr 06 22:41:20 PDT 2009
324,452,Undirected,4238,nike,Mon Apr 06 22:41:20 PDT 2009
324,453,Undirected,4239,nike,Mon Apr 06 22:41:20 PDT 2009
325,14,Undirected,4240,nike,Mon Apr 06 22:41:20 PDT 2009
325,15,Undirected,4241,nike,Mon Apr 06 22:41:20 PDT 2009
325,70,Undirected,4242,nike,Mon Apr 06 22:41:20 PDT 2009
325,71,Undirected,4243,nike,Mon Apr 06 22:41:20 PDT 2009
325,72,Undirected,4244,nike,Mon Apr 06 22:41:20 PDT 2009
325,73,Undirected,4245,nike,Mon Apr 06 22:41:20 PDT 2009
325,75,Undirected,4246,nike,Mon Apr 06 22:41:20 PDT 2009
325,76,Undirected,4247,nike,Mon Apr 06 22:41:20 PDT 2009
325,78,Undirected,4248,nike,Mon Apr 06 22:41:20 PDT 2009
325,81,Undirected,4249,nike,Mon Apr 06 22:41:20 PDT 2009
325,202,Undirected,4250,nike,Mon Apr 06 22:41:20 PDT 2009
325,203,Undirected,4251,nike,Mon Apr 06 22:41:20 PDT 2009
325,204,Undirected,4252,nike,Mon Apr 06 22:41:20 PDT 2009
325,205,Undirected,4253,nike,Mon Apr 06 22:41:20 PDT 2009
325,322,Undirected,4254,nike,Mon Apr 06 22:41:20 PDT 2009
325,323,Undirected,4255,nike,Mon Apr 06 22:41:20 PDT 2009
325,324,Undirected,4256,nike,Mon Apr 06 22:41:20 PDT 2009
325,326,Undirected,4257,nike,Mon Apr 06 22:41:20 PDT 2009
325,447,Undirected,4258,nike,Mon Apr 06 22:41:20 PDT 2009
325,448,Undirected,4259,nike,Mon Apr 06 22:41:20 PDT 2009
325,449,Undirected,4260,nike,Mon Apr 06 22:41:20 PDT 2009
325,450,Undirected,4261,nike,Mon Apr 06 22:41:20 PDT 2009
325,451,Undirected,4262,nike,Mon Apr 06 22:41:20 PDT 2009
325,452,Undirected,4263,nike,Mon Apr 06 22:41:20 PDT 2009
325,453,Undirected,4264,nike,Mon Apr 06 22:41:20 PDT 2009
326,14,Undirected,4265,nike,Mon Apr 06 22:41:22 PDT 2009
326,15,Undirected,4266,nike,Mon Apr 06 22:41:22 PDT 2009
326,70,Undirected,4267,nike,Mon Apr 06 22:41:22 PDT 2009
326,71,Undirected,4268,nike,Mon Apr 06 22:41:22 PDT 2009
326,72,Undirected,4269,nike,Mon Apr 06 22:41:22 PDT 2009
326,73,Undirected,4270,nike,Mon Apr 06 22:41:22 PDT 2009
326,75,Undirected,4271,nike,Mon Apr 06 22:41:22 PDT 2009
326,76,Undirected,4272,nike,Mon Apr 06 22:41:22 PDT 2009
326,78,Undirected,4273,nike,Mon Apr 06 22:41:22 PDT 2009
326,81,Undirected,4274,nike,Mon Apr 06 22:41:22 PDT 2009
326,202,Undirected,4275,nike,Mon Apr 06 22:41:22 PDT 2009
326,203,Undirected,4276,nike,Mon Apr 06 22:41:22 PDT 2009
326,204,Undirected,4277,nike,Mon Apr 06 22:41:22 PDT 2009
326,205,Undirected,4278,nike,Mon Apr 06 22:41:22 PDT 2009
326,322,Undirected,4279,nike,Mon Apr 06 22:41:22 PDT 2009
326,323,Undirected,4280,nike,Mon Apr 06 22:41:22 PDT 2009
326,324,Undirected,4281,nike,Mon Apr 06 22:41:22 PDT 2009
326,325,Undirected,4282,nike,Mon Apr 06 22:41:22 PDT 2009
326,447,Undirected,4283,nike,Mon Apr 06 22:41:22 PDT 2009
326,448,Undirected,4284,nike,Mon Apr 06 22:41:22 PDT 2009
326,449,Undirected,4285,nike,Mon Apr 06 22:41:22 PDT 2009
326,450,Undirected,4286,nike,Mon Apr 06 22:41:22 PDT 2009
326,451,Undirected,4287,nike,Mon Apr 06 22:41:22 PDT 2009
326,452,Undirected,4288,nike,Mon Apr 06 22:41:22 PDT 2009
326,453,Undirected,4289,nike,Mon Apr 06 22:41:22 PDT 2009
328,83,Undirected,4290,weka,Mon Apr 06 22:41:27 PDT 2009
328,85,Undirected,4291,weka,Mon Apr 06 22:41:27 PDT 2009
329,86,Undirected,4292,50d,Mon Apr 06 22:41:29 PDT 2009
329,87,Undirected,4293,50d,Mon Apr 06 22:41:29 PDT 2009
329,330,Undirected,4294,50d,Mon Apr 06 22:41:29 PDT 2009
329,331,Undirected,4295,50d,Mon Apr 06 22:41:29 PDT 2009
329,332,Undirected,4296,50d,Mon Apr 06 22:41:29 PDT 2009
330,86,Undirected,4297,50d,Mon Apr 06 22:41:29 PDT 2009
330,87,Undirected,4298,50d,Mon Apr 06 22:41:29 PDT 2009
330,329,Undirected,4299,50d,Mon Apr 06 22:41:29 PDT 2009
330,331,Undirected,4300,50d,Mon Apr 06 22:41:29 PDT 2009
330,332,Undirected,4301,50d,Mon Apr 06 22:41:29 PDT 2009
331,86,Undirected,4302,50d,Mon Apr 06 22:41:33 PDT 2009
331,87,Undirected,4303,50d,Mon Apr 06 22:41:33 PDT 2009
331,329,Undirected,4304,50d,Mon Apr 06 22:41:33 PDT 2009
331,330,Undirected,4305,50d,Mon Apr 06 22:41:33 PDT 2009
331,332,Undirected,4306,50d,Mon Apr 06 22:41:33 PDT 2009
332,86,Undirected,4307,50d,Mon Apr 06 22:41:36 PDT 2009
332,87,Undirected,4308,50d,Mon Apr 06 22:41:36 PDT 2009
332,329,Undirected,4309,50d,Mon Apr 06 22:41:36 PDT 2009
332,330,Undirected,4310,50d,Mon Apr 06 22:41:36 PDT 2009
332,331,Undirected,4311,50d,Mon Apr 06 22:41:36 PDT 2009
333,84,Undirected,4312,lambda calculus,Mon Apr 06 22:41:52 PDT 2009
333,88,Undirected,4313,lambda calculus,Mon Apr 06 22:41:52 PDT 2009
333,89,Undirected,4314,lambda calculus,Mon Apr 06 22:41:52 PDT 2009
334,90,Undirected,4315,east palo alto,Mon Apr 06 22:41:51 PDT 2009
334,91,Undirected,4316,east palo alto,Mon Apr 06 22:41:51 PDT 2009
334,335,Undirected,4317,east palo alto,Mon Apr 06 22:41:51 PDT 2009
335,90,Undirected,4318,east palo alto,Mon Apr 06 22:41:54 PDT 2009
335,91,Undirected,4319,east palo alto,Mon Apr 06 22:41:54 PDT 2009
335,334,Undirected,4320,east palo alto,Mon Apr 06 22:41:54 PDT 2009
336,39,Undirected,4321,stanford,Mon Apr 06 22:41:54 PDT 2009
336,92,Undirected,4322,stanford,Mon Apr 06 22:41:54 PDT 2009
336,93,Undirected,4323,stanford,Mon Apr 06 22:41:54 PDT 2009
336,94,Undirected,4324,stanford,Mon Apr 06 22:41:54 PDT 2009
336,229,Undirected,4325,stanford,Mon Apr 06 22:41:54 PDT 2009
336,230,Undirected,4326,stanford,Mon Apr 06 22:41:54 PDT 2009
336,231,Undirected,4327,stanford,Mon Apr 06 22:41:54 PDT 2009
336,286,Undirected,4328,stanford,Mon Apr 06 22:41:54 PDT 2009
336,287,Undirected,4329,stanford,Mon Apr 06 22:41:54 PDT 2009
336,337,Undirected,4330,stanford,Mon Apr 06 22:41:54 PDT 2009
336,338,Undirected,4331,stanford,Mon Apr 06 22:41:54 PDT 2009
336,339,Undirected,4332,stanford,Mon Apr 06 22:41:54 PDT 2009
337,39,Undirected,4333,stanford,Mon Apr 06 22:41:54 PDT 2009
337,92,Undirected,4334,stanford,Mon Apr 06 22:41:54 PDT 2009
337,93,Undirected,4335,stanford,Mon Apr 06 22:41:54 PDT 2009
337,94,Undirected,4336,stanford,Mon Apr 06 22:41:54 PDT 2009
337,229,Undirected,4337,stanford,Mon Apr 06 22:41:54 PDT 2009
337,230,Undirected,4338,stanford,Mon Apr 06 22:41:54 PDT 2009
337,231,Undirected,4339,stanford,Mon Apr 06 22:41:54 PDT 2009
337,286,Undirected,4340,stanford,Mon Apr 06 22:41:54 PDT 2009
337,287,Undirected,4341,stanford,Mon Apr 06 22:41:54 PDT 2009
337,336,Undirected,4342,stanford,Mon Apr 06 22:41:54 PDT 2009
337,338,Undirected,4343,stanford,Mon Apr 06 22:41:54 PDT 2009
337,339,Undirected,4344,stanford,Mon Apr 06 22:41:54 PDT 2009
338,39,Undirected,4345,stanford,Mon Apr 06 22:41:55 PDT 2009
338,92,Undirected,4346,stanford,Mon Apr 06 22:41:55 PDT 2009
338,93,Undirected,4347,stanford,Mon Apr 06 22:41:55 PDT 2009
338,94,Undirected,4348,stanford,Mon Apr 06 22:41:55 PDT 2009
338,229,Undirected,4349,stanford,Mon Apr 06 22:41:55 PDT 2009
338,230,Undirected,4350,stanford,Mon Apr 06 22:41:55 PDT 2009
338,231,Undirected,4351,stanford,Mon Apr 06 22:41:55 PDT 2009
338,286,Undirected,4352,stanford,Mon Apr 06 22:41:55 PDT 2009
338,287,Undirected,4353,stanford,Mon Apr 06 22:41:55 PDT 2009
338,336,Undirected,4354,stanford,Mon Apr 06 22:41:55 PDT 2009
338,337,Undirected,4355,stanford,Mon Apr 06 22:41:55 PDT 2009
338,339,Undirected,4356,stanford,Mon Apr 06 22:41:55 PDT 2009
339,39,Undirected,4357,stanford,Mon Apr 06 22:41:56 PDT 2009
339,92,Undirected,4358,stanford,Mon Apr 06 22:41:56 PDT 2009
339,93,Undirected,4359,stanford,Mon Apr 06 22:41:56 PDT 2009
339,94,Undirected,4360,stanford,Mon Apr 06 22:41:56 PDT 2009
339,229,Undirected,4361,stanford,Mon Apr 06 22:41:56 PDT 2009
339,230,Undirected,4362,stanford,Mon Apr 06 22:41:56 PDT 2009
339,231,Undirected,4363,stanford,Mon Apr 06 22:41:56 PDT 2009
339,286,Undirected,4364,stanford,Mon Apr 06 22:41:56 PDT 2009
339,287,Undirected,4365,stanford,Mon Apr 06 22:41:56 PDT 2009
339,336,Undirected,4366,stanford,Mon Apr 06 22:41:56 PDT 2009
339,337,Undirected,4367,stanford,Mon Apr 06 22:41:56 PDT 2009
339,338,Undirected,4368,stanford,Mon Apr 06 22:41:56 PDT 2009
340,95,Undirected,4369,lakers,Mon Apr 06 22:41:57 PDT 2009
340,130,Undirected,4370,lakers,Mon Apr 06 22:41:57 PDT 2009
340,341,Undirected,4371,lakers,Mon Apr 06 22:41:57 PDT 2009
341,95,Undirected,4372,lakers,Mon Apr 06 22:41:59 PDT 2009
341,130,Undirected,4373,lakers,Mon Apr 06 22:41:59 PDT 2009
341,340,Undirected,4374,lakers,Mon Apr 06 22:41:59 PDT 2009
342,96,Undirected,4375,north korea,Mon Apr 06 22:42:00 PDT 2009
342,97,Undirected,4376,north korea,Mon Apr 06 22:42:00 PDT 2009
342,98,Undirected,4377,north korea,Mon Apr 06 22:42:00 PDT 2009
342,99,Undirected,4378,north korea,Mon Apr 06 22:42:00 PDT 2009
342,343,Undirected,4379,north korea,Mon Apr 06 22:42:00 PDT 2009
342,344,Undirected,4380,north korea,Mon Apr 06 22:42:00 PDT 2009
343,96,Undirected,4381,north korea,Mon Apr 06 22:42:07 PDT 2009
343,97,Undirected,4382,north korea,Mon Apr 06 22:42:07 PDT 2009
343,98,Undirected,4383,north korea,Mon Apr 06 22:42:07 PDT 2009
343,99,Undirected,4384,north korea,Mon Apr 06 22:42:07 PDT 2009
343,342,Undirected,4385,north korea,Mon Apr 06 22:42:07 PDT 2009
343,344,Undirected,4386,north korea,Mon Apr 06 22:42:07 PDT 2009
344,96,Undirected,4387,north korea,Mon Apr 06 22:42:06 PDT 2009
344,97,Undirected,4388,north korea,Mon Apr 06 22:42:06 PDT 2009
344,98,Undirected,4389,north korea,Mon Apr 06 22:42:06 PDT 2009
344,99,Undirected,4390,north korea,Mon Apr 06 22:42:06 PDT 2009
344,342,Undirected,4391,north korea,Mon Apr 06 22:42:06 PDT 2009
344,343,Undirected,4392,north korea,Mon Apr 06 22:42:06 PDT 2009
345,100,Undirected,4393,pelosi,Mon Apr 06 22:42:08 PDT 2009
345,346,Undirected,4394,pelosi,Mon Apr 06 22:42:08 PDT 2009
345,347,Undirected,4395,pelosi,Mon Apr 06 22:42:08 PDT 2009
346,100,Undirected,4396,pelosi,Mon Apr 06 22:42:10 PDT 2009
346,345,Undirected,4397,pelosi,Mon Apr 06 22:42:10 PDT 2009
346,347,Undirected,4398,pelosi,Mon Apr 06 22:42:10 PDT 2009
347,100,Undirected,4399,pelosi,Mon Apr 06 22:42:18 PDT 2009
347,345,Undirected,4400,pelosi,Mon Apr 06 22:42:18 PDT 2009
347,346,Undirected,4401,pelosi,Mon Apr 06 22:42:18 PDT 2009
348,102,Undirected,4402,insects,Mon Apr 06 22:42:19 PDT 2009
348,103,Undirected,4403,insects,Mon Apr 06 22:42:19 PDT 2009
348,104,Undirected,4404,insects,Mon Apr 06 22:42:19 PDT 2009
348,349,Undirected,4405,insects,Mon Apr 06 22:42:19 PDT 2009
348,350,Undirected,4406,insects,Mon Apr 06 22:42:19 PDT 2009
349,102,Undirected,4407,insects,Mon Apr 06 22:42:22 PDT 2009
349,103,Undirected,4408,insects,Mon Apr 06 22:42:22 PDT 2009
349,104,Undirected,4409,insects,Mon Apr 06 22:42:22 PDT 2009
349,348,Undirected,4410,insects,Mon Apr 06 22:42:22 PDT 2009
349,350,Undirected,4411,insects,Mon Apr 06 22:42:22 PDT 2009
350,102,Undirected,4412,insects,Mon Apr 06 22:42:28 PDT 2009
350,103,Undirected,4413,insects,Mon Apr 06 22:42:28 PDT 2009
350,104,Undirected,4414,insects,Mon Apr 06 22:42:28 PDT 2009
350,348,Undirected,4415,insects,Mon Apr 06 22:42:28 PDT 2009
350,349,Undirected,4416,insects,Mon Apr 06 22:42:28 PDT 2009
351,105,Undirected,4417,mcdonalds,Mon Apr 06 22:42:28 PDT 2009
351,106,Undirected,4418,mcdonalds,Mon Apr 06 22:42:28 PDT 2009
351,352,Undirected,4419,mcdonalds,Mon Apr 06 22:42:28 PDT 2009
351,353,Undirected,4420,mcdonalds,Mon Apr 06 22:42:28 PDT 2009
351,354,Undirected,4421,mcdonalds,Mon Apr 06 22:42:28 PDT 2009
352,105,Undirected,4422,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
352,106,Undirected,4423,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
352,351,Undirected,4424,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
352,353,Undirected,4425,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
352,354,Undirected,4426,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
353,105,Undirected,4427,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
353,106,Undirected,4428,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
353,351,Undirected,4429,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
353,352,Undirected,4430,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
353,354,Undirected,4431,mcdonalds,Mon Apr 06 22:42:30 PDT 2009
354,105,Undirected,4432,mcdonalds,Mon Apr 06 22:42:32 PDT 2009
354,106,Undirected,4433,mcdonalds,Mon Apr 06 22:42:32 PDT 2009
354,351,Undirected,4434,mcdonalds,Mon Apr 06 22:42:32 PDT 2009
354,352,Undirected,4435,mcdonalds,Mon Apr 06 22:42:32 PDT 2009
354,353,Undirected,4436,mcdonalds,Mon Apr 06 22:42:32 PDT 2009
355,107,Undirected,4437,exam,Mon Apr 06 22:42:37 PDT 2009
355,108,Undirected,4438,exam,Mon Apr 06 22:42:37 PDT 2009
355,109,Undirected,4439,exam,Mon Apr 06 22:42:37 PDT 2009
355,110,Undirected,4440,exam,Mon Apr 06 22:42:37 PDT 2009
355,356,Undirected,4441,exam,Mon Apr 06 22:42:37 PDT 2009
355,357,Undirected,4442,exam,Mon Apr 06 22:42:37 PDT 2009
356,107,Undirected,4443,exam,Mon Apr 06 22:42:47 PDT 2009
356,108,Undirected,4444,exam,Mon Apr 06 22:42:47 PDT 2009
356,109,Undirected,4445,exam,Mon Apr 06 22:42:47 PDT 2009
356,110,Undirected,4446,exam,Mon Apr 06 22:42:47 PDT 2009
356,355,Undirected,4447,exam,Mon Apr 06 22:42:47 PDT 2009
356,357,Undirected,4448,exam,Mon Apr 06 22:42:47 PDT 2009
357,107,Undirected,4449,exam,Mon Apr 06 22:42:49 PDT 2009
357,108,Undirected,4450,exam,Mon Apr 06 22:42:49 PDT 2009
357,109,Undirected,4451,exam,Mon Apr 06 22:42:49 PDT 2009
357,110,Undirected,4452,exam,Mon Apr 06 22:42:49 PDT 2009
357,355,Undirected,4453,exam,Mon Apr 06 22:42:49 PDT 2009
357,356,Undirected,4454,exam,Mon Apr 06 22:42:49 PDT 2009
358,111,Undirected,4455,cheney,Mon Apr 06 22:42:51 PDT 2009
358,112,Undirected,4456,cheney,Mon Apr 06 22:42:51 PDT 2009
358,113,Undirected,4457,cheney,Mon Apr 06 22:42:51 PDT 2009
358,359,Undirected,4458,cheney,Mon Apr 06 22:42:51 PDT 2009
359,111,Undirected,4459,cheney,Mon Apr 06 22:42:49 PDT 2009
359,112,Undirected,4460,cheney,Mon Apr 06 22:42:49 PDT 2009
359,113,Undirected,4461,cheney,Mon Apr 06 22:42:49 PDT 2009
359,358,Undirected,4462,cheney,Mon Apr 06 22:42:49 PDT 2009
360,361,Undirected,4463,mashable,Mon Apr 06 22:42:56 PDT 2009
361,360,Undirected,4464,mashable,Mon Apr 06 22:42:59 PDT 2009
362,117,Undirected,4465,jquery book,Mon Apr 06 22:43:06 PDT 2009
362,118,Undirected,4466,jquery book,Mon Apr 06 22:43:06 PDT 2009
362,363,Undirected,4467,jquery book,Mon Apr 06 22:43:06 PDT 2009
363,117,Undirected,4468,jquery book,Mon Apr 06 22:43:12 PDT 2009
363,118,Undirected,4469,jquery book,Mon Apr 06 22:43:12 PDT 2009
363,362,Undirected,4470,jquery book,Mon Apr 06 22:43:12 PDT 2009
364,119,Undirected,4471,goodby silverstein,Mon Apr 06 22:43:15 PDT 2009
364,120,Undirected,4472,goodby silverstein,Mon Apr 06 22:43:15 PDT 2009
364,121,Undirected,4473,goodby silverstein,Mon Apr 06 22:43:15 PDT 2009
364,122,Undirected,4474,goodby silverstein,Mon Apr 06 22:43:15 PDT 2009
364,365,Undirected,4475,goodby silverstein,Mon Apr 06 22:43:15 PDT 2009
364,366,Undirected,4476,goodby silverstein,Mon Apr 06 22:43:15 PDT 2009
365,119,Undirected,4477,goodby silverstein,Mon Apr 06 22:43:17 PDT 2009
365,120,Undirected,4478,goodby silverstein,Mon Apr 06 22:43:17 PDT 2009
365,121,Undirected,4479,goodby silverstein,Mon Apr 06 22:43:17 PDT 2009
365,122,Undirected,4480,goodby silverstein,Mon Apr 06 22:43:17 PDT 2009
365,364,Undirected,4481,goodby silverstein,Mon Apr 06 22:43:17 PDT 2009
365,366,Undirected,4482,goodby silverstein,Mon Apr 06 22:43:17 PDT 2009
366,119,Undirected,4483,goodby silverstein,Mon Apr 06 22:43:18 PDT 2009
366,120,Undirected,4484,goodby silverstein,Mon Apr 06 22:43:18 PDT 2009
366,121,Undirected,4485,goodby silverstein,Mon Apr 06 22:43:18 PDT 2009
366,122,Undirected,4486,goodby silverstein,Mon Apr 06 22:43:18 PDT 2009
366,364,Undirected,4487,goodby silverstein,Mon Apr 06 22:43:18 PDT 2009
366,365,Undirected,4488,goodby silverstein,Mon Apr 06 22:43:18 PDT 2009
367,124,Undirected,4489,g2,Mon Apr 06 22:43:23 PDT 2009
367,125,Undirected,4490,g2,Mon Apr 06 22:43:23 PDT 2009
367,126,Undirected,4491,g2,Mon Apr 06 22:43:23 PDT 2009
367,127,Undirected,4492,g2,Mon Apr 06 22:43:23 PDT 2009
367,368,Undirected,4493,g2,Mon Apr 06 22:43:23 PDT 2009
367,369,Undirected,4494,g2,Mon Apr 06 22:43:23 PDT 2009
368,124,Undirected,4495,g2,Mon Apr 06 22:43:22 PDT 2009
368,125,Undirected,4496,g2,Mon Apr 06 22:43:22 PDT 2009
368,126,Undirected,4497,g2,Mon Apr 06 22:43:22 PDT 2009
368,127,Undirected,4498,g2,Mon Apr 06 22:43:22 PDT 2009
368,367,Undirected,4499,g2,Mon Apr 06 22:43:22 PDT 2009
368,369,Undirected,4500,g2,Mon Apr 06 22:43:22 PDT 2009
369,124,Undirected,4501,g2,Mon Apr 06 22:43:26 PDT 2009
369,125,Undirected,4502,g2,Mon Apr 06 22:43:26 PDT 2009
369,126,Undirected,4503,g2,Mon Apr 06 22:43:26 PDT 2009
369,127,Undirected,4504,g2,Mon Apr 06 22:43:26 PDT 2009
369,367,Undirected,4505,g2,Mon Apr 06 22:43:26 PDT 2009
369,368,Undirected,4506,g2,Mon Apr 06 22:43:26 PDT 2009
370,128,Undirected,4507,googleio,Mon Apr 06 22:43:29 PDT 2009
370,129,Undirected,4508,googleio,Mon Apr 06 22:43:29 PDT 2009
370,371,Undirected,4509,googleio,Mon Apr 06 22:43:29 PDT 2009
370,372,Undirected,4510,googleio,Mon Apr 06 22:43:29 PDT 2009
371,128,Undirected,4511,googleio,Mon Apr 06 22:43:31 PDT 2009
371,129,Undirected,4512,googleio,Mon Apr 06 22:43:31 PDT 2009
371,370,Undirected,4513,googleio,Mon Apr 06 22:43:31 PDT 2009
371,372,Undirected,4514,googleio,Mon Apr 06 22:43:31 PDT 2009
372,128,Undirected,4515,googleio,Mon Apr 06 22:43:38 PDT 2009
372,129,Undirected,4516,googleio,Mon Apr 06 22:43:38 PDT 2009
372,370,Undirected,4517,googleio,Mon Apr 06 22:43:38 PDT 2009
372,371,Undirected,4518,googleio,Mon Apr 06 22:43:38 PDT 2009
373,131,Undirected,4519,viral marketing,Mon Apr 06 22:43:42 PDT 2009
373,132,Undirected,4520,viral marketing,Mon Apr 06 22:43:42 PDT 2009
373,133,Undirected,4521,viral marketing,Mon Apr 06 22:43:42 PDT 2009
373,134,Undirected,4522,viral marketing,Mon Apr 06 22:43:42 PDT 2009
375,82,Undirected,4523,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,135,Undirected,4524,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,136,Undirected,4525,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,137,Undirected,4526,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,138,Undirected,4527,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,139,Undirected,4528,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,140,Undirected,4529,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,141,Undirected,4530,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,142,Undirected,4531,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,143,Undirected,4532,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,144,Undirected,4533,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,145,Undirected,4534,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,146,Undirected,4535,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,147,Undirected,4536,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,376,Undirected,4537,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,377,Undirected,4538,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,378,Undirected,4539,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,379,Undirected,4540,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,380,Undirected,4541,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,381,Undirected,4542,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,382,Undirected,4543,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,383,Undirected,4544,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,384,Undirected,4545,night at the museum,Mon Apr 06 22:43:44 PDT 2009
375,385,Undirected,4546,night at the museum,Mon Apr 06 22:43:44 PDT 2009
